ejecutable;numElementos;tiempo
./quick_sort/quicksort;50000000;8.2429
./quick_sort/quicksort;100000000;17.0082
./sort;1000000;0.203578
./sort;10000000;2.30061
./sort;50000000;12.5857
./sort;100000000;26.3872
./tim_sort/timsort;1000000;0.23187
./tim_sort/timsort;10000000;2.62257
./tim_sort/timsort;50000000;14.4918
./tim_sort/timsort;100000000;29.2756
./merge_sort/mergesort;1000000;0.398371
./merge_sort/mergesort;10000000;4.21909
./merge_sort/mergesort;50000000;22.1456
./merge_sort/mergesort;100000000;45.5374
./heap_sort/heapsort;1000000;0.361205
./heap_sort/heapsort;10000000;4.28329
./heap_sort/heapsort;50000000;23.5668
./heap_sort/heapsort;100000000;48.5433
./quick_sort/quicksort;1000000;0.137751
./quick_sort/quicksort;10000000;1.51436
./quick_sort/quicksort;50000000;8.08381
./quick_sort/quicksort;100000000;16.6801
./sort;1000000;0.202199
./sort;10000000;2.28924
./sort;50000000;12.4609
./sort;100000000;26.1489
./tim_sort/timsort;1000000;0.223972
./tim_sort/timsort;10000000;2.66272
./tim_sort/timsort;50000000;14.3179
./tim_sort/timsort;100000000;30.8029
./merge_sort/mergesort;1000000;0.412837
./merge_sort/mergesort;10000000;4.34786
./merge_sort/mergesort;50000000;22.7489
./merge_sort/mergesort;100000000;46.0659
./heap_sort/heapsort;1000000;0.358283
./heap_sort/heapsort;10000000;4.31563
./heap_sort/heapsort;50000000;23.9384
./heap_sort/heapsort;100000000;49.4239
./quick_sort/quicksort;1000000;0.137969
./quick_sort/quicksort;10000000;1.54275
./quick_sort/quicksort;50000000;8.16982
./quick_sort/quicksort;100000000;16.8102
./sort;1000000;0.201622
./sort;10000000;2.27402
./sort;50000000;12.4997
./sort;100000000;26.3846
./tim_sort/timsort;1000000;0.232403
./tim_sort/timsort;10000000;2.68144
./tim_sort/timsort;50000000;14.4869
./tim_sort/timsort;100000000;30.537
./merge_sort/mergesort;1000000;0.402662
./merge_sort/mergesort;10000000;4.45413
./merge_sort/mergesort;50000000;22.5214
./merge_sort/mergesort;100000000;45.8349
./heap_sort/heapsort;1000000;0.362042
./heap_sort/heapsort;10000000;4.30934
./heap_sort/heapsort;50000000;23.5563
./heap_sort/heapsort;100000000;48.5839
./quick_sort/quicksort;1000000;0.137072
./quick_sort/quicksort;10000000;1.51395
./quick_sort/quicksort;50000000;8.12703
./quick_sort/quicksort;100000000;16.6925
./sort;1000000;0.201584
./sort;10000000;2.30314
./sort;50000000;12.4828
./sort;100000000;26.176
./tim_sort/timsort;1000000;0.223042
./tim_sort/timsort;10000000;2.71816
./tim_sort/timsort;50000000;15.3091
./tim_sort/timsort;100000000;31.2602
./merge_sort/mergesort;1000000;0.400524
./merge_sort/mergesort;10000000;4.27291
./merge_sort/mergesort;50000000;22.1954
./merge_sort/mergesort;100000000;45.461
./heap_sort/heapsort;1000000;0.360567
./heap_sort/heapsort;10000000;4.29992
./heap_sort/heapsort;50000000;23.7545
./heap_sort/heapsort;100000000;48.7227
./quick_sort/quicksort;1000000;0.136525
./quick_sort/quicksort;10000000;1.5233
./quick_sort/quicksort;50000000;8.23882
./quick_sort/quicksort;100000000;16.6797
./sort;1000000;0.200681
./sort;10000000;2.29735
./sort;50000000;12.484
./sort;100000000;26.1773
./tim_sort/timsort;1000000;0.226144
./tim_sort/timsort;10000000;2.66309
./tim_sort/timsort;50000000;14.7852
./tim_sort/timsort;100000000;30.9907
./merge_sort/mergesort;1000000;0.407531
./merge_sort/mergesort;10000000;4.27392
./merge_sort/mergesort;50000000;22.2558
./merge_sort/mergesort;100000000;45.4806
./heap_sort/heapsort;1000000;0.358562
./heap_sort/heapsort;10000000;4.28468
./heap_sort/heapsort;50000000;23.5556
./heap_sort/heapsort;100000000;48.5193
./quick_sort/quicksort;1000000;0.13652
./quick_sort/quicksort;10000000;1.51402
./quick_sort/quicksort;50000000;8.13482
./quick_sort/quicksort;100000000;16.7026
./sort;1000000;0.206649
./sort;10000000;2.2801
./sort;50000000;12.4772
./sort;100000000;26.3442
./tim_sort/timsort;1000000;0.226033
./tim_sort/timsort;10000000;2.64214
./tim_sort/timsort;50000000;14.3738
./tim_sort/timsort;100000000;30.7081
./merge_sort/mergesort;1000000;0.407245
./merge_sort/mergesort;10000000;4.28579
./merge_sort/mergesort;50000000;22.2373
./merge_sort/mergesort;100000000;45.3221
./heap_sort/heapsort;1000000;0.35762
./heap_sort/heapsort;10000000;4.30502
./heap_sort/heapsort;50000000;23.5424
./heap_sort/heapsort;100000000;48.7566
./quick_sort/quicksort;1000000;0.137965
./quick_sort/quicksort;10000000;1.52575
./quick_sort/quicksort;50000000;8.17572
./quick_sort/quicksort;100000000;16.6746
./sort;1000000;0.201596
./sort;10000000;2.29891
./sort;50000000;12.5534
./sort;100000000;26.1724
./tim_sort/timsort;1000000;0.222703
./tim_sort/timsort;10000000;2.70766
./tim_sort/timsort;50000000;14.6301
./tim_sort/timsort;100000000;29.3933
./merge_sort/mergesort;1000000;0.401328
./merge_sort/mergesort;10000000;4.23428
./merge_sort/mergesort;50000000;22.2578
./merge_sort/mergesort;100000000;45.6662
./heap_sort/heapsort;1000000;0.359119
./heap_sort/heapsort;10000000;4.30256
./heap_sort/heapsort;50000000;23.5798
./heap_sort/heapsort;100000000;48.9305
./quick_sort/quicksort;1000000;0.13764
./quick_sort/quicksort;10000000;1.52456
./quick_sort/quicksort;50000000;8.17702
